Photo;Date and Time;Exp. Time;F/Stop;Exp. Program;Exp. Bias;Metering Mode;Light Source;Flash;Focal Length;Focal Length (35 mm);ISO Speed;Orientation;Dimensions;File Size;Path;Tags
IMG_0386;05/05/2018  09:04:58;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;655 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0386.JPG;placeID: 82
IMG_0387;05/05/2018  09:04:59;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;657 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0387.JPG;placeID: 82
IMG_0388;05/05/2018  09:05:00;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;656 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0388.JPG;placeID: 82
IMG_0389;05/05/2018  09:05:01;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;657 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0389.JPG;placeID: 82
IMG_0390;05/05/2018  09:05:02;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;657 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0390.JPG;placeID: 82
IMG_0391;05/05/2018  09:07:08;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;575 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0391.JPG;contact1;placeID: 82;species1: Dog
IMG_0392;05/05/2018  09:07:09;1/30;-;-;-;-;-;Not fired, auto mode;-;-;500;-;2048 x 1536;569 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0392.JPG;placeID: 82;species1: Dog
IMG_0393;05/05/2018  09:07:11;1/30;-;-;-;-;-;Not fired, auto mode;-;-;500;-;2048 x 1536;566 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0393.JPG;placeID: 82;species1: Dog
IMG_0394;05/05/2018  09:07:12;1/30;-;-;-;-;-;Not fired, auto mode;-;-;500;-;2048 x 1536;625 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0394.JPG;placeID: 82;species1: Dog
IMG_0395;05/05/2018  09:07:13;1/30;-;-;-;-;-;Not fired, auto mode;-;-;400;-;2048 x 1536;619 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0395.JPG;placeID: 82;species1: Dog
IMG_0396;05/05/2018  09:07:14;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;644 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0396.JPG;placeID: 82
IMG_0398;05/05/2018  09:07:16;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;645 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0398.JPG;placeID: 82
IMG_0397;05/05/2018  09:07:16;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;644 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0397.JPG;placeID: 82
IMG_0399;05/05/2018  09:07:17;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;645 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0399.JPG;placeID: 82
IMG_0400;05/05/2018  09:07:18;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;645 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0400.JPG;placeID: 82
IMG_0401;05/05/2018  09:11:38;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;640 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0401.JPG;contact1;placeID: 82;species1: Squirrel
IMG_0402;05/05/2018  09:11:39;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;643 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0402.JPG;placeID: 82;species1: Squirrel
IMG_0403;05/05/2018  09:11:40;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;643 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0403.JPG;placeID: 82;species1: Squirrel
IMG_0404;05/05/2018  09:11:41;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;642 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0404.JPG;placeID: 82;species1: Squirrel
IMG_0405;05/05/2018  09:11:42;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;641 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0405.JPG;placeID: 82;species1: Squirrel
IMG_0407;05/05/2018  09:11:43;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;642 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0407.JPG;placeID: 82;species1: Squirrel
IMG_0406;05/05/2018  09:11:43;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;641 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0406.JPG;placeID: 82;species1: Squirrel
IMG_0408;05/05/2018  09:11:44;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;642 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0408.JPG;placeID: 82;species1: Squirrel
IMG_0409;05/05/2018  09:11:45;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;641 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0409.JPG;placeID: 82;species1: Squirrel
IMG_0410;05/05/2018  09:11:46;1/30;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;640 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0410.JPG;placeID: 82;species1: Squirrel
IMG_0411;05/05/2018  10:36:47;1/53;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;674 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0411.JPG;placeID: 82
IMG_0412;05/05/2018  10:36:48;1/53;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;693 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0412.JPG;placeID: 82
IMG_0413;05/05/2018  10:36:49;1/53;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;698 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0413.JPG;placeID: 82
IMG_0415;05/05/2018  10:36:50;1/53;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;699 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0415.JPG;placeID: 82
IMG_0414;05/05/2018  10:36:50;1/53;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;697 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0414.JPG;placeID: 82
IMG_0416;05/05/2018  10:36:51;1/53;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;698 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0416.JPG;placeID: 82
IMG_0417;05/05/2018  10:36:52;1/53;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;697 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0417.JPG;placeID: 82
IMG_0418;05/05/2018  10:36:53;1/53;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;699 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0418.JPG;placeID: 82
IMG_0420;05/05/2018  10:36:54;1/53;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;700 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0420.JPG;placeID: 82
IMG_0419;05/05/2018  10:36:54;1/53;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;699 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0419.JPG;placeID: 82
IMG_0421;05/05/2018  10:57:14;1/48;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;673 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0421.JPG;contact1;placeID: 82;species1: Dog
IMG_0422;05/05/2018  10:57:15;1/48;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;687 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0422.JPG;placeID: 82;species1: Dog
IMG_0423;05/05/2018  10:57:16;1/48;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;688 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0423.JPG;placeID: 82;species1: Dog
IMG_0424;05/05/2018  10:57:17;1/48;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;688 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0424.JPG;placeID: 82;species1: Dog
IMG_0425;05/05/2018  10:57:18;1/48;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;690 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0425.JPG;placeID: 82;species1: Dog
IMG_0427;05/05/2018  10:57:19;1/48;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;693 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0427.JPG;placeID: 82
IMG_0426;05/05/2018  10:57:19;1/48;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;693 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0426.JPG;placeID: 82;species1: Dog
IMG_0428;05/05/2018  10:57:20;1/48;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;693 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0428.JPG;placeID: 82
IMG_0429;05/05/2018  10:57:21;1/48;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;691 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0429.JPG;placeID: 82
IMG_0430;05/05/2018  10:57:22;1/48;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;689 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0430.JPG;placeID: 82
IMG_0431;05/05/2018  13:11:03;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;657 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0431.JPG;placeID: 82
IMG_0433;05/05/2018  13:11:04;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;657 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0433.JPG;placeID: 82
IMG_0432;05/05/2018  13:11:04;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;657 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0432.JPG;placeID: 82
IMG_0434;05/05/2018  13:11:05;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;657 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0434.JPG;placeID: 82
IMG_0435;05/05/2018  13:11:06;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;657 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0435.JPG;placeID: 82
IMG_0436;05/05/2018  13:11:07;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;657 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0436.JPG;placeID: 82
IMG_0437;05/05/2018  13:11:08;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;656 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0437.JPG;placeID: 82
IMG_0439;05/05/2018  13:11:09;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;656 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0439.JPG;placeID: 82
IMG_0438;05/05/2018  13:11:09;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;656 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0438.JPG;placeID: 82
IMG_0440;05/05/2018  13:11:10;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;656 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0440.JPG;placeID: 82
IMG_0441;06/05/2018  06:49:32;1/60;-;-;-;-;-;Flash fired, auto mode;-;-;100;-;2048 x 1536;344 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0441.JPG;contact1;placeID: 82;species1: Squirrel
IMG_0443;06/05/2018  06:49:34;1/60;-;-;-;-;-;Flash fired, auto mode;-;-;100;-;2048 x 1536;345 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0443.JPG;placeID: 82;species1: Squirrel
IMG_0442;06/05/2018  06:49:34;1/60;-;-;-;-;-;Flash fired, auto mode;-;-;100;-;2048 x 1536;344 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0442.JPG;placeID: 82;species1: Squirrel
IMG_0444;06/05/2018  06:49:35;1/60;-;-;-;-;-;Flash fired, auto mode;-;-;100;-;2048 x 1536;345 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0444.JPG;placeID: 82;species1: Squirrel
IMG_0446;06/05/2018  06:49:36;1/60;-;-;-;-;-;Flash fired, auto mode;-;-;100;-;2048 x 1536;344 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0446.JPG;placeID: 82;species1: Squirrel
IMG_0445;06/05/2018  06:49:36;1/60;-;-;-;-;-;Flash fired, auto mode;-;-;100;-;2048 x 1536;344 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0445.JPG;placeID: 82;species1: Squirrel
IMG_0447;06/05/2018  06:49:37;1/60;-;-;-;-;-;Flash fired, auto mode;-;-;100;-;2048 x 1536;344 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0447.JPG;placeID: 82;species1: Squirrel
IMG_0448;06/05/2018  06:49:38;1/60;-;-;-;-;-;Flash fired, auto mode;-;-;100;-;2048 x 1536;345 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0448.JPG;placeID: 82;species1: Squirrel
IMG_0449;06/05/2018  06:49:38;1/60;-;-;-;-;-;Flash fired, auto mode;-;-;100;-;2048 x 1536;344 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0449.JPG;placeID: 82
IMG_0450;06/05/2018  06:49:39;1/60;-;-;-;-;-;Flash fired, auto mode;-;-;100;-;2048 x 1536;345 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0450.JPG;placeID: 82;species1: Squirrel
IMG_0451;06/05/2018  08:07:34;1/30;-;-;-;-;-;Not fired, auto mode;-;-;320;-;2048 x 1536;683 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0451.JPG;contact1;contact2;placeID: 82;species1: Dog;species2: Dog
IMG_0452;06/05/2018  08:07:35;1/30;-;-;-;-;-;Not fired, auto mode;-;-;320;-;2048 x 1536;683 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0452.JPG;placeID: 82;species1: Dog;species2: Dog
IMG_0453;06/05/2018  08:07:36;1/30;-;-;-;-;-;Not fired, auto mode;-;-;320;-;2048 x 1536;685 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0453.JPG;placeID: 82;species1: Dog;species2: Dog
IMG_0454;06/05/2018  08:07:37;1/30;-;-;-;-;-;Not fired, auto mode;-;-;320;-;2048 x 1536;684 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0454.JPG;placeID: 82
IMG_0455;06/05/2018  08:07:38;1/30;-;-;-;-;-;Not fired, auto mode;-;-;320;-;2048 x 1536;685 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0455.JPG;placeID: 82
IMG_0456;06/05/2018  08:07:39;1/30;-;-;-;-;-;Not fired, auto mode;-;-;320;-;2048 x 1536;684 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0456.JPG;placeID: 82
IMG_0457;06/05/2018  08:07:40;1/30;-;-;-;-;-;Not fired, auto mode;-;-;320;-;2048 x 1536;685 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0457.JPG;placeID: 82
IMG_0459;06/05/2018  08:07:41;1/30;-;-;-;-;-;Not fired, auto mode;-;-;320;-;2048 x 1536;684 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0459.JPG;placeID: 82
IMG_0458;06/05/2018  08:07:41;1/30;-;-;-;-;-;Not fired, auto mode;-;-;320;-;2048 x 1536;685 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0458.JPG;placeID: 82
IMG_0460;06/05/2018  08:07:42;1/30;-;-;-;-;-;Not fired, auto mode;-;-;320;-;2048 x 1536;685 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0460.JPG;placeID: 82
IMG_0461;06/05/2018  08:50:23;1/30;-;-;-;-;-;Not fired, auto mode;-;-;250;-;2048 x 1536;607 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0461.JPG;contact1;placeID: 82;species1: Squirrel
IMG_0462;06/05/2018  08:50:24;1/30;-;-;-;-;-;Not fired, auto mode;-;-;250;-;2048 x 1536;643 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0462.JPG;placeID: 82;species1: Squirrel
IMG_0463;06/05/2018  08:50:25;1/30;-;-;-;-;-;Not fired, auto mode;-;-;250;-;2048 x 1536;642 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0463.JPG;placeID: 82;species1: Squirrel
IMG_0464;06/05/2018  08:50:26;1/30;-;-;-;-;-;Not fired, auto mode;-;-;250;-;2048 x 1536;641 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0464.JPG;placeID: 82;species1: Squirrel
IMG_0465;06/05/2018  08:50:27;1/30;-;-;-;-;-;Not fired, auto mode;-;-;250;-;2048 x 1536;641 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0465.JPG;placeID: 82;species1: Squirrel
IMG_0467;06/05/2018  08:50:28;1/30;-;-;-;-;-;Not fired, auto mode;-;-;250;-;2048 x 1536;641 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0467.JPG;placeID: 82
IMG_0466;06/05/2018  08:50:28;1/30;-;-;-;-;-;Not fired, auto mode;-;-;250;-;2048 x 1536;641 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0466.JPG;placeID: 82;species1: Squirrel
IMG_0468;06/05/2018  08:50:29;1/30;-;-;-;-;-;Not fired, auto mode;-;-;250;-;2048 x 1536;641 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0468.JPG;placeID: 82;species1: Squirrel
IMG_0469;06/05/2018  08:50:30;1/30;-;-;-;-;-;Not fired, auto mode;-;-;250;-;2048 x 1536;647 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0469.JPG;placeID: 82;species1: Squirrel
IMG_0470;06/05/2018  08:50:31;1/30;-;-;-;-;-;Not fired, auto mode;-;-;250;-;2048 x 1536;648 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0470.JPG;placeID: 82;species1: Squirrel
IMG_0471;06/05/2018  10:50:55;1/36;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;685 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0471.JPG;contact1;placeID: 82;species1: Wood Pigeon
IMG_0472;06/05/2018  10:50:56;1/36;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;683 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0472.JPG;placeID: 82;species1: Wood Pigeon
IMG_0474;06/05/2018  10:50:57;1/36;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;687 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0474.JPG;placeID: 82;species1: Wood Pigeon
IMG_0473;06/05/2018  10:50:57;1/36;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;690 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0473.JPG;placeID: 82;species1: Wood Pigeon
IMG_0475;06/05/2018  10:50:58;1/36;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;686 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0475.JPG;placeID: 82;species1: Wood Pigeon
IMG_0476;06/05/2018  10:50:59;1/36;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;696 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0476.JPG;placeID: 82;species1: Wood Pigeon
IMG_0477;06/05/2018  10:51:00;1/36;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;694 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0477.JPG;placeID: 82;species1: Wood Pigeon
IMG_0478;06/05/2018  10:51:01;1/36;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;692 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0478.JPG;contact2;placeID: 82;species1: Wood Pigeon;species2: Dog
IMG_0479;06/05/2018  10:51:02;1/36;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;693 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0479.JPG;placeID: 82;species1: Wood Pigeon
IMG_0480;06/05/2018  10:51:03;1/36;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;695 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0480.JPG;placeID: 82;species1: Wood Pigeon
IMG_0481;06/05/2018  13:27:41;1/46;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;632 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0481.JPG;contact1;placeID: 82;species1: Squirrel
IMG_0482;06/05/2018  13:27:42;1/46;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;630 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0482.JPG;placeID: 82;species1: Squirrel
IMG_0483;06/05/2018  13:27:43;1/46;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;633 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0483.JPG;placeID: 82;species1: Squirrel
IMG_0485;06/05/2018  13:27:44;1/46;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;649 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0485.JPG;placeID: 82;species1: Squirrel
IMG_0484;06/05/2018  13:27:44;1/46;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;644 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0484.JPG;placeID: 82;species1: Squirrel
IMG_0486;06/05/2018  13:27:45;1/46;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;649 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0486.JPG;placeID: 82
IMG_0487;06/05/2018  13:27:46;1/46;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;650 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0487.JPG;placeID: 82
IMG_0488;06/05/2018  13:27:47;1/46;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;649 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0488.JPG;placeID: 82
IMG_0489;06/05/2018  13:27:48;1/46;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;650 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0489.JPG;placeID: 82
IMG_0490;06/05/2018  13:27:49;1/46;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;652 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0490.JPG;placeID: 82
IMG_0491;07/05/2018  07:31:35;1/30;-;-;-;-;-;Not fired, auto mode;-;-;500;-;2048 x 1536;678 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0491.JPG;contact1;placeID: 82;species1: Dog
IMG_0493;07/05/2018  07:31:37;1/30;-;-;-;-;-;Not fired, auto mode;-;-;500;-;2048 x 1536;679 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0493.JPG;placeID: 82
IMG_0492;07/05/2018  07:31:37;1/30;-;-;-;-;-;Not fired, auto mode;-;-;500;-;2048 x 1536;679 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0492.JPG;placeID: 82
IMG_0494;07/05/2018  07:31:38;1/30;-;-;-;-;-;Not fired, auto mode;-;-;500;-;2048 x 1536;679 KB;D:\Hampstead Heath Survey photos\81_100\82_HH_23_5_18\100RECNX\IMG_0494.JPG;placeID: 82
